,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,SeniorCitizen_No,SeniorCitizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_Month_to_month,Contract_One_year,Contract_Two_year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank_transfer_automatic_,PaymentMethod_Credit_card_automatic_,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,ABSOLUTE_DIFF_MonthlyCharges_,ABSOLUTE_DIFF_TotalCharges_,ABSOLUTE_DIFF_tenure_,MonthlyCharges_0,TotalCharges_0,tenure_0,COSINE_MonthlyCharges_,COSINE_TotalCharges_,COSINE_tenure_,EXPONENTIAL_WEIGHTED_STD_MonthlyCharges_com_0_5_,EXPONENTIAL_WEIGHTED_STD_TotalCharges_com_0_5_,EXPONENTIAL_WEIGHTED_STD_tenure_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_MonthlyCharges_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_TotalCharges_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_tenure_com_0_5_,MonthlyCharges_tenure,TotalCharges_MonthlyCharges,tenure_MonthlyCharges,MonthlyCharges_1,TotalCharges_1,tenure_1,NATURAL_LOGARITHM_MonthlyCharges_,NATURAL_LOGARITHM_TotalCharges_,NATURAL_LOGARITHM_tenure_,Churn
4079,7.0,58.85,465.7,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,33.7,440.55,6.0,58.85,465.7,7.0,-0.6672688845851573,0.7355709273559471,0.7539022543433046,23.878513925919457,537.4991486042223,10.364134448962965,570.1834273103294,288905.33475026384,107.41528287618085,True,True,False,58.85,465.7,7.0,4.074991833706286,6.1435416499883315,1.9459101490553132,0
4080,60.0,20.95,1270.55,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,37.900000000000006,804.8499999999999,53.0,20.95,1270.55,60.0,-0.5052293874952687,0.2223541223037404,-0.9524129804151563,25.53103333418789,630.8637233199513,35.905357400116074,651.8336631114131,397989.03740111203,1289.19469003007,False,True,True,20.95,1270.55,60.0,3.0421386463681466,7.1472051565706565,4.0943445622221,0
4081,9.0,85.35,758.6,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,64.39999999999999,511.94999999999993,51.0,85.35,758.6,9.0,-0.864320613941931,-0.09448469105740429,-0.9111302618846769,38.688463229212644,397.107545875481,30.373073142514457,1496.797187038139,157694.40299124722,922.523572120533,True,True,False,85.35,758.6,9.0,4.4467604492404496,6.631474629254798,2.1972245773362196,1
4082,29.0,51.6,1442.0,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,33.74999999999999,683.4,20.0,51.6,1442.0,29.0,0.23408643079538105,-0.9999597518574882,-0.7480575296890004,24.714280720260103,463.53298596692343,18.51260590911469,610.7956715198203,214862.829079412,342.71657754618815,True,True,False,51.6,1442.0,29.0,3.9435216724875173,7.273786317844895,3.367295829986474,0
4083,51.0,90.15,4554.85,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,38.550000000000004,3112.8500000000004,22.0,90.15,4554.85,51.0,-0.5766394242608406,0.8963418919166948,0.7421541968137826,26.368662498575322,2225.6691022709824,19.78080858034273,695.3063619637725,4953602.952803721,391.2803880921606,True,True,False,90.15,4554.85,51.0,4.501474949649326,8.4239478783066,3.9318256327243257,0
4084,4.0,25.2,102.5,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,64.95,4452.35,47.0,25.2,102.5,4.0,0.9977389813911304,-0.3877955281633778,-0.6536436208636119,39.00242951383727,2575.228875498017,28.20107279013052,1521.1895079818448,6631803.7611987805,795.30050651424,True,True,False,25.2,102.5,4.0,3.2268439945173775,4.629862798578463,1.3862943611198906,1
4085,37.0,19.85,784.25,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,5.349999999999998,681.75,33.0,19.85,784.25,37.0,0.5399285734649675,0.41016313558736867,0.7654140519453434,27.35755278290593,1514.7140685682655,21.090113718752665,748.435694269484,2294358.7095186277,444.7928966699194,False,True,True,19.85,784.25,37.0,2.9882040071331994,6.664727847070788,3.6109179126442243,0
4086,50.0,19.75,989.05,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,0.10000000000000142,204.79999999999995,13.0,19.75,989.05,50.0,0.6212620483809149,-0.851642122601386,0.9649660284921133,16.643096917555038,875.4377985500433,17.910670010057007,276.99267500713,766391.3391301463,320.79210020915554,False,True,True,19.75,989.05,50.0,2.9831534913471307,6.896744886462085,3.912023005428146,0
4087,56.0,36.1,1971.5,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,16.35,982.45,6.0,36.1,1971.5,56.0,-0.02831173268631065,0.1500411288399247,0.853220107722584,13.269571150591245,837.9242596463108,13.30890977618629,176.08151852060348,702117.0649038182,177.127079430667,False,True,True,36.1,1971.5,56.0,3.586292865338835,7.5865499533176814,4.02535169073515,0
4088,11.0,20.95,267.35,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,15.150000000000002,1704.15,45.0,20.95,267.35,11.0,-0.5052293874952687,-0.9509126650262427,0.004425697988050785,10.411009391011401,1033.539483629667,28.271459077485755,108.38911653972758,1068203.8642214788,799.2753983699516,True,True,False,20.95,267.35,11.0,3.0421386463681466,5.588558661394741,2.3978952727983707,0
4089,35.0,89.65,3161.6,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,68.7,2894.25,24.0,89.65,3161.6,35.0,-0.11435863251747928,0.4013642398407056,-0.9036922050915067,43.86396065968042,1731.1502491401534,17.733100651057594,1924.047044753992,2996881.185098015,314.46285870053924,True,True,False,89.65,3161.6,35.0,4.495913200051142,8.05883350755355,3.5553480614894135,0
4090,50.0,103.85,5017.9,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,14.199999999999989,1856.2999999999997,15.0,103.85,5017.9,50.0,-0.9842983549439132,-0.7133480789206322,0.9649660284921133,34.85619373110078,2040.730685687038,16.011391159379325,1214.9542414200293,4164581.7315046885,256.3646468586505,True,True,False,103.85,5017.9,50.0,4.642947550322122,8.520766798469527,3.912023005428146,1
4091,1.0,74.35,74.35,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,29.5,4943.549999999999,49.0,74.35,74.35,1.0,0.4991110779760123,0.4991110779760123,0.5403023058681398,23.26982126208934,2948.2852747818065,30.021875690408194,541.4845815695852,8692386.061495231,901.3130199703224,True,False,False,74.35,74.35,1.0,4.308783672906164,4.308783672906164,0.0,1
4092,51.0,59.3,3014.65,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,15.049999999999997,2940.3,50.0,59.3,3014.65,51.0,-0.9248100205108198,0.2877234138571125,0.7421541968137826,19.35142574017461,2004.9015276486073,29.452694828196897,374.47767817749235,4019630.1355677196,867.4612326428963,True,True,False,59.3,3014.65,51.0,4.08260930600368,8.011239016187268,3.9318256327243257,1
4093,47.0,74.05,3496.3,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,14.75,481.6500000000001,4.0,74.05,3496.3,47.0,0.22073953157613604,-0.9574903987737472,-0.9923354691509287,12.319484731488124,1339.5645950056653,17.802656335345382,151.76970404936904,1794433.3041926918,316.9345725944131,True,True,False,74.05,3496.3,47.0,4.304740540713808,8.159460545450736,3.8501476017100584,0
4094,32.0,54.65,1830.1,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,19.4,1666.2000000000003,15.0,54.65,1830.1,32.0,-0.3220285858806107,-0.1219747871536625,0.8342233605065102,13.270231005257262,1176.1180954786817,13.175479819600586,176.09903093289117,1383253.774512401,173.59326847670226,True,True,False,54.65,1830.1,32.0,4.000949214622548,7.512125889151236,3.4657359027997265,0
4095,67.0,59.55,4103.9,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,4.899999999999999,2273.7999999999997,35.0,59.55,4103.9,67.0,-0.9901796230684055,0.5570271878013371,-0.5177697997895051,7.675833232569786,1396.6868535399838,21.94613772833903,58.918415814222726,1950734.16685142,481.6329611912258,False,True,True,59.55,4103.9,67.0,4.0868162958013095,8.319693020082003,4.204692619390966,0
4096,50.0,80.05,4042.2,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,20.5,61.69999999999982,17.0,80.05,4042.2,50.0,-0.060575559257891216,-0.5150372936983411,0.9649660284921133,14.21901300169157,885.4287894664699,13.436451090392174,202.1803307422739,783984.1412160583,180.538217904501,True,True,False,80.05,4042.2,50.0,4.382651439442724,8.304544377194668,3.912023005428146,0
4097,3.0,101.55,298.35,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,21.5,3743.85,47.0,101.55,298.35,3.0,0.5241879191854534,-0.9948733296330797,-0.9899924966004454,20.54806809206721,2428.4146493610233,33.72806584770734,422.2231023162307,5897197.709231221,1137.5824258272821,True,True,False,101.55,298.35,3.0,4.620551288026394,5.698267293968091,1.0986122886681098,1
4098,4.0,84.05,333.55,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,17.5,35.19999999999999,1.0,84.05,333.55,4.0,-0.7158178864071137,0.857102063553024,-0.6536436208636119,13.029515097563364,1598.5465599099355,22.017303866234432,169.7682636776316,2555351.1041998887,484.7616695381016,True,True,False,84.05,333.55,4.0,4.431411859854625,5.809792779155525,1.3862943611198906,1
4099,14.0,95.8,1346.3,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,11.75,1012.75,10.0,95.8,1346.3,14.0,0.01857486618859683,-0.1272023828800134,0.1367372182078336,9.645727188996482,1013.6674905660591,13.118554704790192,93.04005300454598,1027521.7814304916,172.0964775425729,True,True,False,95.8,1346.3,14.0,4.562262684976814,7.205115367985189,2.6390573296152584,0
4100,39.0,90.7,3413.25,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,5.099999999999994,2066.95,25.0,90.7,3413.25,39.0,-0.9186340676476693,0.0902949743747869,0.26664293235993725,5.739213062809142,1626.6320858692493,19.295878916336395,32.9385665803191,2645931.942779345,372.33094315391537,True,True,False,90.7,3413.25,39.0,4.507557357121091,8.13542019556486,3.6635616461296463,0
4101,1.0,53.55,53.55,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,37.150000000000006,3359.7,38.0,53.55,53.55,1.0,-0.9898036130434563,-0.9898036130434563,0.5403023058681398,25.445839197807313,1971.898117520007,22.386438968950767,647.4907324806671,3888382.185878947,501.15264971055745,True,False,False,53.55,53.55,1.0,3.980615796893758,3.980615796893758,0.0,0
4102,24.0,101.05,2391.8,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,47.5,2338.25,23.0,101.05,2391.8,24.0,0.8682982226424059,-0.49931302668947175,0.424179007336997,27.508464125756348,1502.7400411065023,15.670507006617811,756.715598558024,2258227.6311447723,245.5647898444579,True,True,False,101.05,2391.8,24.0,4.61561544384963,7.779801499534707,3.1780538303479458,1
4103,25.0,85.9,2199.05,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,15.149999999999991,192.75,1.0,85.9,2199.05,25.0,-0.47397356283147857,0.9978974886854554,0.9912028118634736,16.05459941261004,890.0152843735581,9.744807765485382,257.7501622993787,792127.2064185455,94.96127838626421,True,True,False,85.9,2199.05,25.0,4.45318382899021,7.695780727904269,3.2188758248682006,0
4104,63.0,80.0,5040.2,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,5.900000000000006,2841.1499999999996,38.0,80.0,5040.2,63.0,-0.11038724383904756,0.46657341166379407,0.9858965815825497,10.39982641630005,2026.4821505468606,27.129875063217174,108.15638948917233,4106629.9064850286,736.0301209457731,True,True,False,80.0,5040.2,63.0,4.382026634673881,8.525201042817766,4.143134726391533,0
4105,5.0,81.3,416.3,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1.2999999999999972,4623.9,58.0,81.3,416.3,5.0,0.9281410894591009,-0.03896353381768541,0.28366218546322625,6.0456245104917326,2696.2576339086113,33.68343792338773,36.549575721858396,7269805.228410464,1134.5739903387146,True,True,False,81.3,416.3,5.0,4.398146016553765,6.03140615420093,1.6094379124341003,1
4106,15.0,49.1,679.55,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,32.199999999999996,263.24999999999994,10.0,49.1,679.55,15.0,0.39430721903739135,0.5686053810917383,-0.7596879128588213,21.980669821897067,1680.9262375385802,19.720699175560057,483.1498458192564,2825513.016045607,388.90597597293504,True,True,False,49.1,679.55,15.0,3.893859034800475,6.521430814401357,2.70805020110221,1
4107,7.0,49.75,331.3,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0.6499999999999986,348.24999999999994,8.0,49.75,331.3,7.0,0.8700549939196183,-0.13758712133380083,0.7539022543433046,14.397845515472744,1067.0507071862228,13.07320806288272,207.2979554874186,1138597.211706618,170.90876905542177,True,True,False,49.75,331.3,7.0,3.907010463604602,5.80302430930585,1.9459101490553132,1
4108,67.0,106.7,7009.5,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,56.95,6678.2,60.0,106.7,7009.5,67.0,0.9934919348314017,-0.8214827869398513,-0.5177697997895051,36.654812877698504,4348.139053009192,38.60358918488377,1343.5753070990922,18906313.224303674,1490.237097955275,True,True,False,106.7,7009.5,67.0,4.670021158307708,8.85502165080859,4.204692619390966,0
4109,1.0,69.2,69.2,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,37.5,6940.3,66.0,69.2,69.2,1.0,0.9963929320545596,0.9963929320545596,0.5403023058681398,24.889157268195785,4060.9925666983986,38.49001258750878,619.4701495209831,16491660.626779648,1481.4810689865842,True,False,False,69.2,69.2,1.0,4.237000862623624,4.237000862623624,0.0,1
4110,1.0,20.5,20.5,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,48.7,48.7,0.0,20.5,20.5,1.0,-0.07956356727854007,-0.07956356727854007,0.5403023058681398,39.53714836118604,2588.3466962709394,24.560986626554072,1563.186100534436,6699538.620096686,603.2420640697679,True,False,False,20.5,20.5,1.0,3.0204248861443626,3.0204248861443626,0.0,1
4111,10.0,56.75,503.25,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,36.25,482.75,9.0,56.75,503.25,10.0,0.9798010338713872,0.8280501584942044,-0.8390715290764524,25.7372791822428,1495.0205348414463,14.401293583052542,662.4075397047086,2235086.3995976043,207.39725686527035,True,True,False,56.75,503.25,10.0,4.038655656361512,6.221087064519901,2.302585092994046,0
4112,41.0,19.75,899.45,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,37.0,396.20000000000005,31.0,19.75,899.45,41.0,0.6212620483809149,0.5780159666592865,-0.9873392775238264,25.484229645083097,898.5086038589366,23.05586180951812,649.4459606033322,807317.7112085355,531.5727637795961,False,True,True,19.75,899.45,41.0,2.9831534913471307,6.801783465408695,3.713572066704308,0
4113,60.0,76.95,4543.95,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,57.2,3644.5,19.0,76.95,4543.95,60.0,0.019018866187863994,0.35580324651723344,-0.9524129804151563,34.524280292534826,2565.846261496058,23.887456087402295,1191.9259297175083,6583567.037633297,570.610558327573,True,True,False,76.95,4543.95,60.0,4.343155860284888,8.421551956819322,4.0943445622221,0
4114,22.0,85.1,1873.7,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,8.149999999999991,2670.25,38.0,85.1,1873.7,22.0,-0.9618806296517992,0.2570978176756205,-0.9999608263946371,25.462561024698992,1755.823765519048,23.2531010744179,648.3420139365202,3082917.095561489,540.7067095770948,True,True,False,85.1,1873.7,22.0,4.443827035579329,7.535670364604467,3.091042453358316,1
4115,8.0,74.05,600.15,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,11.049999999999997,1273.5500000000002,14.0,74.05,600.15,8.0,0.22073953157613604,-0.994408064615856,-0.14550003380861354,14.847982164669233,1542.9548531675591,20.561669362373255,220.46257436233563,2380709.6789133237,422.78224696755893,True,True,False,74.05,600.15,8.0,4.304740540713808,6.397179623971354,2.0794415416798357,0
4116,10.0,80.05,830.7,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,6.0,230.55000000000007,2.0,80.05,830.7,10.0,-0.060575559257891216,0.24862156483359188,-0.8390715290764524,9.187482752968311,921.0558809143869,12.482441609787825,84.40983933609017,848343.9357669773,155.81134854176247,True,True,False,80.05,830.7,10.0,4.382651439442724,6.722268718845026,2.302585092994046,1
4117,64.0,97.0,6430.9,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,16.950000000000003,5600.2,54.0,97.0,6430.9,64.0,-0.9251475365964139,-0.998210234924351,0.39185723042955,13.488404671365652,3693.930686704206,35.45419023706369,181.93706057851875,13645123.918175006,1256.9996053659027,True,True,False,97.0,6430.9,64.0,4.574710978503383,8.768869776332734,4.1588830833596715,0
4118,12.0,101.35,1218.55,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,4.349999999999994,5212.349999999999,52.0,101.35,1218.55,12.0,0.6829263830692003,0.9256866561231188,0.8438539587324921,10.493860669724944,3104.8003271677367,30.860883598934567,110.12111175560005,9639785.071580885,952.3941365069886,True,True,False,101.35,1218.55,12.0,4.618579872898009,7.105416906281655,2.4849066497880004,1
4119,47.0,85.3,4107.25,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,16.049999999999997,2888.7,35.0,85.3,4107.25,47.0,-0.888377022882084,-0.3731431550939941,-0.9923354691509287,10.32081962835098,2142.601943833004,23.70473575947029,106.51931780095485,4590743.089716967,561.9144974263094,True,True,False,85.3,4107.25,47.0,4.446174454497633,8.320508983786446,3.8501476017100584,0
4120,24.0,69.45,1614.05,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,15.849999999999994,2493.2,23.0,69.45,1614.05,24.0,0.9444229267610061,0.7460913457445304,0.424179007336997,14.621107146935595,1773.5464743519126,17.02215353165604,213.77677420217114,3145467.096686099,289.7537108552702,True,True,False,69.45,1614.05,24.0,4.240607069200353,7.386501827284381,3.1780538303479458,0
4121,2.0,71.65,135.75,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,2.200000000000003,1478.3,22.0,71.65,135.75,2.0,-0.8215733345379915,-0.7890619030142494,-0.4161468365471424,8.953366175033523,1741.910379977886,20.543774142954064,80.1627658642344,3034251.771874703,422.04665603670793,True,True,False,71.65,135.75,2.0,4.271793154274181,4.910814958814044,0.6931471805599453,0
4122,27.0,95.6,2595.25,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,23.94999999999999,2459.5,25.0,95.6,2595.25,27.0,0.2168396603697181,0.9569566413829481,-0.2921388087338362,15.839267654249245,1542.784471960242,15.942763165163672,250.88239982294635,2380183.926921643,254.17169734049958,True,True,False,95.6,2595.25,27.0,4.560172820057356,7.8614381300733545,3.295836866004329,0
4123,22.0,43.75,903.6,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,51.849999999999994,1691.65,5.0,43.75,903.6,22.0,0.9731401278705245,0.3821410595632227,-0.9999608263946371,30.957499668322257,1156.5994650251362,9.207133039134579,958.3667857141727,1337722.322496431,84.77129880032355,True,True,False,43.75,903.6,22.0,3.7784916128036232,6.806386784593848,3.091042453358316,1
4124,72.0,110.65,8065.65,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,66.9,7162.049999999999,50.0,110.65,8065.65,72.0,-0.7685292165626477,-0.3793910872955654,-0.9672505882738824,39.06937439877831,4577.737242000269,33.826196676466715,1526.4160159119137,20955678.256796233,1144.211581595008,True,True,False,110.65,8065.65,72.0,4.7063720664970585,8.995369582475984,4.276666119016055,0
4125,2.0,64.2,143.65,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,46.45,7922.0,70.0,64.2,143.65,2.0,0.2012652175068453,0.6499618694366341,-0.4161468365471424,29.742745626640804,4605.56947842026,40.5448117732967,884.6309174110608,21211270.220556263,1643.8817617320585,True,True,False,64.2,143.65,2.0,4.162003210695915,4.967379785425298,0.6931471805599453,0
4126,26.0,83.95,2254.2,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,19.75,2110.5499999999997,24.0,83.95,2254.2,26.0,-0.6425294001779861,0.10706543826892466,0.6469193223286404,18.434438915764446,2663.2422284985314,23.7746647203936,339.82853813905064,7092859.167657823,565.2346825671281,True,True,False,83.95,2254.2,26.0,4.43022138352355,7.720550421807978,3.258096538021482,1
4127,2.0,90.75,174.75,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,6.799999999999997,2079.45,24.0,90.75,174.75,2.0,-0.9372332545994372,0.3816749232577385,-0.4161468365471424,12.612877486414172,2037.1978260669773,20.049887292900078,159.08467848729347,4150174.9825320183,401.997980457996,True,True,False,90.75,174.75,2.0,4.5081084731449605,5.163356381113919,0.6931471805599453,0
4128,1.0,19.45,19.45,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,71.3,155.3,1.0,19.45,19.45,1.0,0.8250847879767497,0.8250847879767497,0.5403023058681398,45.859123133995574,1297.9916038044444,12.832418778823689,2103.059174618968,1684782.2035468335,164.67097171510684,True,False,False,19.45,19.45,1.0,2.9678470700644555,2.9678470700644555,0.0,1
4129,27.0,59.45,1611.65,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,40.0,1592.2,26.0,59.45,1611.65,27.0,-0.9712760398242519,-0.9999159074793674,-0.2921388087338362,28.896069857806946,1154.6875464818584,17.16816140652292,834.982853227259,1333303.330000294,294.74576608042304,True,True,False,59.45,1611.65,27.0,4.085135623136791,7.38501377790418,3.295836866004329,0
